ticker,date,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE
BRBR,2021-09-30,597500000.0,136800000.0,97000000.0,224500000.0,-120900000.0,226100000.0,
BRK-A,2018-12-31,97490000000.0,,31562000000.0,22863000000.0,-5812000000.0,37400000000.0,
BRK-A,2019-12-31,103368000000.0,,31629000000.0,22708000000.0,730000000.0,38687000000.0,
BRK-A,2020-12-31,116895000000.0,,3542000000.0,26761000000.0,-18344000000.0,39773000000.0,
BRK-A,2021-12-31,114262000000.0,,4177000000.0,26145000000.0,-28508000000.0,39421000000.0,
BSX,2018-12-31,7030000000.0,-1257000000.0,1608000000.0,-6000000.0,1432000000.0,310000000.0,14000000.0
BSX,2019-12-31,10277000000.0,-167000000.0,1828000000.0,1375000000.0,2973000000.0,1836000000.0,7000000.0
BSX,2020-12-31,9539000000.0,3013000000.0,1531000000.0,1132000000.0,293000000.0,1508000000.0,12000000.0
BSX,2021-12-31,9451000000.0,2043000000.0,1778000000.0,1316000000.0,-95000000.0,1870000000.0,14000000.0
BWA,2018-12-31,2113300000.0,1405700000.0,1727700000.0,579900000.0,-383400000.0,1126500000.0,
BWA,2019-12-31,2045000000.0,1507000000.0,1713000000.0,527000000.0,-420000000.0,1008000000.0,
BWA,2020-12-31,4006000000.0,2357000000.0,2636000000.0,723000000.0,437000000.0,1184000000.0,
BWA,2021-12-31,4522000000.0,2799000000.0,2522000000.0,638000000.0,286000000.0,1306000000.0,
CCO,2018-12-31,5277335000.0,285984000.0,706309000.0,-23804000.0,40686000.0,187275000.0,
CCO,2019-12-31,7031643000.0,21367000.0,709685000.0,-17938000.0,220009000.0,214526000.0,
CCO,2020-12-31,7257838000.0,244554000.0,468329000.0,-261970000.0,418279000.0,-137808000.0,
CCO,2021-12-31,7232562000.0,21577000.0,643116000.0,-281501000.0,-85237000.0,-133495000.0,
CCS,2018-12-31,1091832000.0,1730760000.0,13464000.0,-211381000.0,181842000.0,-195578000.0,
CCS,2019-12-31,1158805000.0,2071870000.0,27438000.0,-84924000.0,105170000.0,-68807000.0,
CCS,2020-12-31,1170726000.0,2471869000.0,21781000.0,332056000.0,7387000.0,340578000.0,
CCS,2021-12-31,1348171000.0,3056533000.0,41932000.0,-212729000.0,131789000.0,-201153000.0,2666000.0
CCU,2018-12-31,270635594000.0,295283014000.0,320702339000.0,297872709000.0,-52963862000.0,,1064516000.0
CCU,2019-12-31,315818562000.0,305999762000.0,266079247000.0,101832196000.0,-199420161000.0,,6049705000.0
CCU,2020-12-31,490457495000.0,438482042000.0,242366132000.0,157882784000.0,64749555000.0,,392213000.0
CCU,2021-12-31,573651228000.0,310257110000.0,314670816000.0,121501591000.0,-233643855000.0,,147274000.0
CDE,2018-12-31,458826000.0,136301000.0,5147000.0,-123369000.0,-5241000.0,17418000.0,
CDE,2019-12-31,308601000.0,19784000.0,6028000.0,-7892000.0,-60896000.0,91880000.0,
CDE,2020-12-31,287911000.0,35500000.0,3293000.0,49430000.0,-46535000.0,148709000.0,
CDE,2021-12-31,498802000.0,53709000.0,4879000.0,-199299000.0,158136000.0,110482000.0,
CENX,2018-12-31,279700000.0,282400000.0,82500000.0,-152100000.0,23700000.0,-69100000.0,100000.0
CENX,2019-12-31,319800000.0,253600000.0,70100000.0,-41900000.0,21100000.0,17700000.0,0.0
CENX,2020-12-31,340200000.0,215700000.0,51000000.0,29500000.0,13500000.0,42900000.0,1600000.0
CENX,2021-12-31,474100000.0,70800000.0,80600000.0,-147700000.0,103700000.0,-64700000.0,400000.0
CF,2018-12-31,4698000000.0,569000000.0,226000000.0,1075000000.0,-1270000000.0,1497000000.0,26000000.0
CF,2019-12-31,4240000000.0,309000000.0,229000000.0,1101000000.0,-1583000000.0,1505000000.0,70000000.0
CF,2020-12-31,4223000000.0,461000000.0,256000000.0,922000000.0,-542000000.0,1231000000.0,2000000.0
CF,2021-12-31,3716000000.0,1161000000.0,464000000.0,2349000000.0,-1463000000.0,2873000000.0,1000000.0
CHD,2018-12-31,2107100000.0,-248100000.0,345300000.0,703200000.0,-609000000.0,763600000.0,
CHD,2019-12-31,2063100000.0,-135900000.0,356400000.0,790800000.0,-472900000.0,864500000.0,
CHD,2020-12-31,2163900000.0,-276200000.0,398800000.0,891400000.0,-360100000.0,990300000.0,
CHD,2021-12-31,2562900000.0,-841800000.0,405500000.0,875000000.0,-252100000.0,993800000.0,
CHX,2018-12-31,666108000.0,328315000.0,249948000.0,105982000.0,-90838000.0,163900000.0,1187000.0
CHX,2019-12-31,564666000.0,293759000.0,219874000.0,116119000.0,-112403000.0,155899000.0,4598000.0
CHX,2020-12-31,1049401000.0,643285000.0,559545000.0,264877000.0,-175366000.0,310040000.0,9705000.0
CHX,2021-12-31,834417000.0,658575000.0,584440000.0,243755000.0,-234347000.0,328219000.0,72022000.0
CIEN,2018-10-31,765242000.0,1179599000.0,786502000.0,161645000.0,-99229000.0,229261000.0,
CIEN,2019-10-31,755454000.0,1535862000.0,724854000.0,350561000.0,-278966000.0,413140000.0,
CIEN,2020-10-31,828137000.0,1850458000.0,719405000.0,410987000.0,-87222000.0,493654000.0,
CIEN,2021-10-31,803684000.0,2279876000.0,884958000.0,462096000.0,-116835000.0,541646000.0,
CLMT,2018-12-31,1604500000.0,254900000.0,177700000.0,25400000.0,-442100000.0,75200000.0,400000.0
CLMT,2019-12-31,1304900000.0,-52900000.0,175000000.0,137000000.0,-343000000.0,191900000.0,3700000.0
CLMT,2020-12-31,1408500000.0,-9600000.0,152400000.0,18800000.0,73800000.0,62800000.0,100000.0
CLMT,2021-12-31,1584400000.0,-267200000.0,216800000.0,-126900000.0,139300000.0,-44000000.0,100000.0
CLS,2018-12-31,757900000.0,1203200000.0,1206600000.0,-49100000.0,419300000.0,33100000.0,
CLS,2019-12-31,698700000.0,1110700000.0,1052700000.0,264500000.0,-326200000.0,345000000.0,116500000.0
CLS,2020-12-31,585900000.0,1159000000.0,1093400000.0,186800000.0,-204300000.0,239600000.0,1800000.0
CLS,2021-12-31,794400000.0,1181800000.0,1260300000.0,174600000.0,67700000.0,226800000.0,
CMC,2018-08-31,1158365000.0,1535262000.0,749484000.0,-15975000.0,259432000.0,158680000.0,8103000.0
CMC,2019-08-31,1244653000.0,1385415000.0,1016088000.0,-101832000.0,-13244000.0,37004000.0,3910000.0
CMC,2020-08-31,1083685000.0,1468840000.0,880728000.0,603586000.0,-247790000.0,791204000.0,11843000.0
CMC,2021-08-31,1069781000.0,1756355000.0,1105580000.0,44309000.0,-109390000.0,228474000.0,26424000.0
CMCO,2019-03-31,300320000.0,151310000.0,129157000.0,67211000.0,-67778000.0,79499000.0,
CMCO,2020-03-31,289859000.0,227422000.0,123743000.0,97363000.0,-51551000.0,106795000.0,51000.0
CMCO,2021-03-31,283948000.0,257983000.0,105464000.0,86590000.0,-10189000.0,98890000.0,5899000.0
CMI,2018-12-31,2476000000.0,3434000000.0,3866000000.0,1594000000.0,-1400000000.0,2378000000.0,20000000.0
CMI,2019-12-31,2868000000.0,3127000000.0,3670000000.0,2406000000.0,-2095000000.0,3181000000.0,23000000.0
CMI,2020-12-31,4617000000.0,5562000000.0,3440000000.0,2147000000.0,280000000.0,2722000000.0,
CMI,2021-12-31,4613000000.0,5225000000.0,3565000000.0,1470000000.0,-2227000000.0,2256000000.0,20000000.0
CNQ,2018-12-31,20623000000.0,-1742000000.0,1148000000.0,5680000000.0,-5343000000.0,10121000000.0,
CNQ,2019-12-31,23024000000.0,-2150000000.0,2465000000.0,5221000000.0,-1536000000.0,8829000000.0,
CNQ,2020-12-31,21453000000.0,-717000000.0,2190000000.0,2154000000.0,-1850000000.0,4714000000.0,
CNQ,2021-12-31,16278000000.0,-1480000000.0,3111000000.0,9985000000.0,-10215000000.0,14478000000.0,
CNR,2018-10-31,407723000.0,255036000.0,233297000.0,34636000.0,-55582000.0,82463000.0,6338000.0
CNR,2018-12-31,3110763000.0,553621000.0,438505000.0,,,,
CNR,2019-12-31,3498732000.0,517205000.0,491740000.0,108523000.0,17540000.0,229608000.0,5511000.0
CNR,2020-12-31,3858029000.0,1124019000.0,554649000.0,226566000.0,389655000.0,308417000.0,3569000.0
CNR,2021-12-31,3361054000.0,1131645000.0,685316000.0,-330602000.0,-617249000.0,-215887000.0,5124000.0
COHR,2018-09-30,425783000.0,865664000.0,355208000.0,145354000.0,-298998000.0,236111000.0,4405000.0
COHR,2019-09-30,407101000.0,854507000.0,267553000.0,98118000.0,-80515000.0,181401000.0,5294000.0
COHR,2020-09-30,519164000.0,943606000.0,220289000.0,141988000.0,-9886000.0,206907000.0,21926000.0
COHR,2021-09-30,524926000.0,797070000.0,249389000.0,-9625000.0,20569000.0,72938000.0,3209000.0
COHU,2018-12-31,352828000.0,324650000.0,149276000.0,29470000.0,322105000.0,34437000.0,1005000.0
COHU,2019-12-31,381912000.0,290811000.0,127921000.0,-731000.0,-8183000.0,17269000.0,1767000.0
COHU,2020-12-31,345727000.0,310593000.0,151919000.0,31074000.0,-38072000.0,49734000.0,17025000.0
COHU,2021-12-31,139830000.0,558334000.0,192873000.0,85729000.0,6712000.0,97729000.0,157000.0
COP,2018-12-31,14968000000.0,5879000000.0,4067000000.0,6184000000.0,-9359000000.0,12934000000.0,1082000000.0
COP,2019-12-31,14895000000.0,9870000000.0,3401000000.0,4468000000.0,-5229000000.0,11104000000.0,
COP,2020-12-31,15369000000.0,6700000000.0,2754000000.0,87000000.0,-2708000000.0,4802000000.0,
COP,2021-12-31,19934000000.0,4029000000.0,6670000000.0,11672000000.0,-6335000000.0,16996000000.0,
COST,2018-08-31,6487000000.0,363000000.0,1669000000.0,2805000000.0,-1281000000.0,5774000000.0,
COST,2019-08-31,6823000000.0,248000000.0,1535000000.0,3358000000.0,-1147000000.0,6356000000.0,
COST,2020-08-31,10167000000.0,3276000000.0,1550000000.0,6051000000.0,-1147000000.0,8861000000.0,
COST,2021-08-31,10133000000.0,64000000.0,1803000000.0,5370000000.0,-6488000000.0,8958000000.0,
CPAC,2018-12-31,1083377000.0,357492000.0,77083000.0,92362000.0,-105344000.0,203628000.0,12441000.0
CPAC,2019-12-31,1101961000.0,395654000.0,100201000.0,122122000.0,-106842000.0,205137000.0,4199000.0
CPAC,2020-12-31,1275217000.0,612669000.0,73366000.0,278816000.0,-43849000.0,331365000.0,4634000.0
CPAC,2021-12-31,1551184000.0,287230000.0,91072000.0,76015000.0,-130094000.0,170562000.0,4152000.0
CR,2018-12-31,949200000.0,622700000.0,515800000.0,305000000.0,-7900000.0,413800000.0,1900000.0
CR,2019-12-31,1106900000.0,583200000.0,555100000.0,325100000.0,-124600000.0,393900000.0,3100000.0
CR,2020-12-31,1328500000.0,517100000.0,432700000.0,275400000.0,55100000.0,309500000.0,4500000.0
CR,2021-12-31,944200000.0,949000000.0,472400000.0,446800000.0,-557900000.0,498500000.0,23600000.0
CRG.IR,2018-12-31,10656600320.29284,3925875085.792725,4010523907.572638,889956531.686113,-129261038.663921,2172271791.352093,
CRG.IR,2019-12-31,11789810914.956535,4379872748.454163,3565507661.97688,2505824894.703827,-2552872121.15781,3882516354.512053,
CRG.IR,2020-12-31,13850000000.0,7512000000.0,3568000000.0,2942000000.0,287000000.0,3938000000.0,
CRG.IR,2021-12-31,12158000000.0,6463000000.0,4020000000.0,2656000000.0,-3305000000.0,4210000000.0,
CRL,2018-12-31,1668014000.0,339614000.0,370131000.0,301086000.0,558059000.0,441140000.0,
CRL,2019-12-31,2024820000.0,311144000.0,395740000.0,340422000.0,231937000.0,480936000.0,
CRL,2020-12-31,2160054000.0,361380000.0,489042000.0,380015000.0,47248000.0,546575000.0,
CRL,2021-12-31,2952598000.0,240910000.0,489452000.0,532027000.0,672598000.0,760799000.0,
CRS,2018-06-30,545700000.0,815500000.0,378500000.0,74200000.0,-78900000.0,209200000.0,1900000.0
CRS,2019-06-30,570300000.0,820200000.0,384100000.0,52100000.0,-19400000.0,232400000.0,400000.0
CRS,2020-06-30,733300000.0,814200000.0,292300000.0,60400000.0,107800000.0,231800000.0,200000.0
CRS,2021-06-30,739000000.0,811100000.0,308700000.0,149500000.0,-76100000.0,250000000.0,1600000.0
CRSR,2018-12-31,422717000.0,97199000.0,122042000.0,-7923000.0,47354000.0,422000.0,
CRSR,2019-12-31,505812000.0,129880000.0,202334000.0,28080000.0,132314000.0,37103000.0,
CRSR,2020-12-31,330463000.0,185590000.0,293629000.0,159964000.0,-79131000.0,168953000.0,
CRSR,2021-12-31,298804000.0,259028000.0,291287000.0,9218000.0,-65404000.0,20192000.0,
CSCO,2018-07-31,25569000000.0,34802000000.0,5554000000.0,12832000000.0,-31764000000.0,13666000000.0,59000000.0
CSCO,2019-07-31,24666000000.0,16043000000.0,5491000000.0,14922000000.0,-27889000000.0,15831000000.0,22000000.0
CSCO,2020-07-31,14583000000.0,18242000000.0,5472000000.0,14656000000.0,-18886000000.0,15426000000.0,179000000.0
CSCO,2021-07-31,11526000000.0,12855000000.0,5766000000.0,14762000000.0,-12039000000.0,15454000000.0,28000000.0
CSL,2018-12-31,1587800000.0,1461100000.0,698300000.0,218500000.0,-540700000.0,339200000.0,
CSL,2019-12-31,1653400000.0,853000000.0,783000000.0,614200000.0,-461200000.0,703100000.0,
CSL,2020-12-31,2136400000.0,1563100000.0,612700000.0,601200000.0,-24700000.0,696700000.0,
CSL,2021-12-31,2991800000.0,981400000.0,814600000.0,286900000.0,488100000.0,421700000.0,
CSTM,2018-12-31,2151000000.0,302000000.0,481000000.0,-211000000.0,-82000000.0,66000000.0,
CSTM,2019-12-31,2361000000.0,78000000.0,393000000.0,176000000.0,-76000000.0,447000000.0,
CSTM,2020-12-31,2391000000.0,380000000.0,341000000.0,152000000.0,101000000.0,334000000.0,5000000.0
CSTM,2021-12-31,2129000000.0,224000000.0,603000000.0,125000000.0,-435000000.0,357000000.0,10000000.0
CTAS,2018-05-31,2535309000.0,1202075000.0,804583000.0,692461000.0,-864140000.0,964160000.0,
CTAS,2019-05-31,2849771000.0,1108547000.0,910120000.0,791143000.0,-873305000.0,1067862000.0,
CTAS,2020-05-31,2705431000.0,1424504000.0,870369000.0,1061194000.0,-955207000.0,1291483000.0,
CTAS,2021-05-31,2716527000.0,909224000.0,901710000.0,1217270000.0,-879868000.0,1360740000.0,
CTLT,2018-06-30,2721300000.0,663400000.0,555800000.0,198000000.0,669100000.0,374500000.0,1800000.0
CTLT,2019-06-30,2959300000.0,725100000.0,716400000.0,29600000.0,1201400000.0,247700000.0,500000.0
CTLT,2020-06-30,3018000000.0,1399800000.0,838100000.0,-25500000.0,1001700000.0,440300000.0,0.0
CTLT,2021-06-30,3257000000.0,1722000000.0,1012000000.0,-253000000.0,142000000.0,433000000.0,0.0
CTVA,2018-12-31,2068000000.0,3842000000.0,5409000000.0,-1018000000.0,-2624000000.0,483000000.0,69000000.0
CTVA,2019-12-31,122000000.0,5281000000.0,4225000000.0,-93000000.0,-2929000000.0,1070000000.0,249000000.0
CTVA,2020-12-31,1105000000.0,6220000000.0,3754000000.0,1589000000.0,303000000.0,2064000000.0,83000000.0
CTVA,2021-12-31,1117000000.0,5988000000.0,3441000000.0,2154000000.0,-1266000000.0,2727000000.0,75000000.0
CVE,2018-12-31,9164000000.0,595000000.0,251000000.0,777000000.0,-1410000000.0,2154000000.0,1050000000.0
CVE,2019-12-31,8615000000.0,763000000.0,206000000.0,2102000000.0,-2413000000.0,3285000000.0,
CVE,2020-12-31,9319000000.0,617000000.0,96000000.0,-586000000.0,837000000.0,273000000.0,
CVE,2021-12-31,15421000000.0,4683000000.0,2548000000.0,3356000000.0,-2507000000.0,5919000000.0,
CVX,2018-12-31,34459000000.0,6850000000.0,15050000000.0,16826000000.0,-13699000000.0,30618000000.0,
CVX,2019-12-31,26973000000.0,1799000000.0,13325000000.0,13198000000.0,-19758000000.0,27314000000.0,
CVX,2020-12-31,44315000000.0,3895000000.0,11471000000.0,1655000000.0,-3736000000.0,10577000000.0,
CVX,2021-12-31,31369000000.0,6947000000.0,18419000000.0,21131000000.0,-23113000000.0,29187000000.0,
CYH,2018-12-31,13596000000.0,1157000000.0,2352000000.0,-279000000.0,-396000000.0,274000000.0,8000000.0
CYH,2019-12-31,14028000000.0,1145000000.0,2258000000.0,-66000000.0,-363000000.0,385000000.0,3000000.0
CYH,2020-12-31,12882000000.0,1695000000.0,1927000000.0,1737000000.0,-895000000.0,2178000000.0,4000000.0
CYH,2021-12-31,12822000000.0,1115000000.0,2062000000.0,-603000000.0,-514000000.0,-131000000.0,10000000.0
DAR,2018-12-31,1674432000.0,357444000.0,385737000.0,72836000.0,-47582000.0,398615000.0,19328000.0
DAR,2019-12-31,1778654000.0,228949000.0,406338000.0,-528000.0,-54885000.0,362621000.0,18235000.0
DAR,2020-12-31,1657235000.0,311689000.0,405387000.0,340726000.0,-306986000.0,624651000.0,2797000.0
DAR,2021-12-31,1621863000.0,336330000.0,469092000.0,430020000.0,-221360000.0,704420000.0,4645000.0
DBD,2018-12-31,2239500000.0,635000000.0,737200000.0,-162600000.0,10900000.0,-104100000.0,
DBD,2019-12-31,2310400000.0,292400000.0,619300000.0,92900000.0,-215500000.0,135800000.0,
DBD,2020-12-31,2495200000.0,207800000.0,646900000.0,-26700000.0,16900000.0,18000000.0,
DBD,2021-12-31,2450200000.0,137900000.0,595200000.0,72000000.0,-3600000.0,123300000.0,
DD,2018-12-31,40464000000.0,24888000000.0,12376000000.0,760000000.0,-1918000000.0,4731000000.0,202000000.0
DD,2019-12-31,17447000000.0,1653000000.0,2954000000.0,-1268000000.0,-11550000000.0,1409000000.0,278000000.0
DD,2020-12-31,21811000000.0,6178000000.0,2810000000.0,2831000000.0,3238000000.0,4095000000.0,1033000000.0
DD,2021-12-31,10782000000.0,3803000000.0,2062000000.0,-956000000.0,-6507000000.0,2281000000.0,797000000.0
DDS,2019-01-31,568449000.0,836997000.0,49853000.0,230224000.0,-303058000.0,367288000.0,
DDS,2020-01-31,614960000.0,917262000.0,46160000.0,261691000.0,-143414000.0,365074000.0,
DDS,2021-01-31,613755000.0,889063000.0,36693000.0,192493000.0,-121304000.0,252946000.0,
DDS,2022-01-31,608728000.0,948465000.0,39777000.0,1175660000.0,-853812000.0,1280020000.0,
DGX,2018-12-31,3991000000.0,-95000000.0,1012000000.0,817000000.0,-401000000.0,1200000000.0,
DGX,2019-12-31,5416000000.0,500000000.0,1063000000.0,843000000.0,225000000.0,1243000000.0,91000000.0
DGX,2020-12-31,4808000000.0,1282000000.0,1520000000.0,1587000000.0,-1267000000.0,2005000000.0,3000000.0
DGX,2021-12-31,4773000000.0,988000000.0,1438000000.0,1830000000.0,-2540000000.0,2233000000.0,3000000.0
DHI,2018-09-30,3203500000.0,11679100000.0,,477100000.0,-82500000.0,545200000.0,
DHI,2019-09-30,3399400000.0,13520400000.0,,668000000.0,-490100000.0,892100000.0,
DHI,2020-09-30,4320300000.0,16311700000.0,,1134800000.0,270600000.0,1421600000.0,
DHI,2021-09-30,5449400000.0,21019000000.0,,267000000.0,-85100000.0,534400000.0,
DHR,2018-12-31,9740300000.0,2252300000.0,3489600000.0,3366300000.0,-797400000.0,4022000000.0,6300000.0
DHR,2019-12-31,22526000000.0,20664500000.0,3191400000.0,3316100000.0,16365900000.0,3951600000.0,12800000.0
DHR,2020-12-31,22178000000.0,6400000000.0,4045000000.0,5417000000.0,1006000000.0,6208000000.0,2000000.0
DHR,2021-12-31,23272000000.0,3508000000.0,4631000000.0,7064000000.0,1295000000.0,8358000000.0,13000000.0
DIS,2018-09-30,20874000000.0,-1035000000.0,8268000000.0,9830000000.0,-8843000000.0,14295000000.0,
DIS,2019-09-30,46986000000.0,-3217000000.0,12882000000.0,1730000000.0,-1090000000.0,6606000000.0,
DIS,2020-09-30,58628000000.0,8623000000.0,11299000000.0,3596000000.0,8480000000.0,7618000000.0,
DIS,2021-09-30,57635000000.0,2580000000.0,11177000000.0,1989000000.0,-4385000000.0,5567000000.0,
DOLE,2018-12-31,,,,29951000.0,269711000.0,65672000.0,939000.0
DOLE,2019-12-31,512344000.0,11336000.0,359596000.0,48278000.0,-19812000.0,75249000.0,758000.0
DOLE,2020-12-31,490966000.0,40489000.0,361721000.0,121371000.0,-100584000.0,144573000.0,891000.0
DOLE,2021-12-31,1737748000.0,270184000.0,791464000.0,-49059000.0,-1343000.0,16379000.0,
DOV,2018-12-31,3163978000.0,508403000.0,1231859000.0,627641000.0,-897838000.0,798635000.0,5908000.0
DOV,2019-12-31,3233549000.0,633389000.0,1217190000.0,758502000.0,-558042000.0,945306000.0,4168000.0
DOV,2020-12-31,3291652000.0,702766000.0,1137223000.0,939118000.0,-506290000.0,1104810000.0,7207000.0
DOV,2021-12-31,3301950000.0,672376000.0,1347514000.0,944400000.0,-249880000.0,1115865000.0,7070000.0
EAF,2018-12-31,2156634000.0,310924000.0,248286000.0,768382000.0,-731044000.0,836603000.0,926000.0
EAF,2019-12-31,1812823000.0,462374000.0,247051000.0,741213000.0,-709631000.0,805316000.0,219000.0
EAF,2020-12-31,1420131000.0,431074000.0,182647000.0,527571000.0,-463683000.0,563646000.0,379000.0
EAF,2021-12-31,1029688000.0,393288000.0,207547000.0,384783000.0,-471792000.0,443040000.0,397000.0
EBS,2018-12-31,794600000.0,420400000.0,234000000.0,-30300000.0,788700000.0,41800000.0,
EBS,2019-12-31,811300000.0,469900000.0,227300000.0,101100000.0,-35900000.0,188000000.0,
EBS,2020-12-31,874800000.0,811400000.0,172700000.0,395000000.0,69500000.0,536000000.0,
EBS,2021-12-31,841000000.0,898300000.0,224900000.0,96100000.0,-141000000.0,321100000.0,
EC,2018-12-31,38062645000000.0,9205990000000.0,4149963000000.0,14008768000000.0,-15790778000000.0,22469194000000.0,92620000000.0
EC,2019-12-31,38239139000000.0,1622162000000.0,4918894000000.0,13732626000000.0,-17170332000000.0,27711767000000.0,154780000000.0
EC,2020-12-31,46731754000000.0,4551931000000.0,4071550000000.0,-1930157000000.0,-2629055000000.0,9186704000000.0,
EC,2021-12-31,95060928000000.0,21447016000000.0,9649429000000.0,9241059000000.0,6958380000000.0,22536021000000.0,
ELAN,2018-12-31,2472300000.0,1534200000.0,651800000.0,352800000.0,-35200000.0,487300000.0,9400000.0
ELAN,2019-12-31,2355000000.0,1554600000.0,816900000.0,26700000.0,-304800000.0,224100000.0,300000.0
ELAN,2020-12-31,6126900000.0,1340200000.0,871600000.0,-351900000.0,4953900000.0,-41000000.0,72700000.0
ELAN,2021-12-31,6319000000.0,1633000000.0,833000000.0,286000000.0,210000000.0,483000000.0,17000000.0
ELD.TO,2018-12-31,602515000.0,372996000.0,22072000.0,-244504000.0,-2108000.0,66316000.0,56750000.0
ELD.TO,2019-12-31,504788000.0,214137000.0,35107000.0,-52527000.0,-85455000.0,165826000.0,20161000.0
ELD.TO,2020-12-31,527088000.0,504195000.0,35649000.0,234699000.0,92842000.0,425607000.0,11686000.0
ELD.TO,2021-12-31,519991000.0,521585000.0,23020000.0,80282000.0,-67127000.0,362370000.0,10386000.0
EMN,2018-12-31,6168000000.0,1514000000.0,1154000000.0,1015000000.0,-1040000000.0,1543000000.0,
EMN,2019-12-31,5782000000.0,1532000000.0,980000000.0,1079000000.0,-1043000000.0,1504000000.0,
EMN,2020-12-31,5618000000.0,1503000000.0,1033000000.0,1072000000.0,-704000000.0,1455000000.0,
EMN,2021-12-31,5159000000.0,1675000000.0,1091000000.0,1041000000.0,-1690000000.0,1619000000.0,
EMR,2018-09-30,4760000000.0,455000000.0,3344000000.0,2275000000.0,-2092000000.0,2892000000.0,
EMR,2019-09-30,5721000000.0,1163000000.0,2985000000.0,2412000000.0,-1391000000.0,3006000000.0,
EMR,2020-09-30,7859000000.0,3021000000.0,2802000000.0,2545000000.0,-509000000.0,3083000000.0,
EMR,2021-09-30,7078000000.0,2186000000.0,2971000000.0,2994000000.0,-2422000000.0,3575000000.0,
ENDP,2018-12-31,8258419000.0,393054000.0,470570000.0,180872000.0,-81572000.0,267270000.0,
ENDP,2019-12-31,8453111000.0,1125929000.0,467953000.0,34198000.0,204601000.0,98052000.0,
ENDP,2020-12-31,8364473000.0,1159434000.0,511262000.0,-324083000.0,-108567000.0,397392000.0,
ENDP,2021-12-31,8294041000.0,1084624000.0,592019000.0,323944000.0,-105481000.0,411050000.0,
ENELAM.SN,2018-12-31,6264359000.0,-3266770000.0,2264869000.0,303946000.0,1867066000.0,,1000000.0
ENELAM.SN,2019-12-31,6368253000.0,-154678000.0,3504457000.0,868621000.0,-822904000.0,,0.0
ENELAM.SN,2020-12-31,5795422000.0,-1097966000.0,3008544000.0,872019000.0,-1186535000.0,,0.0
ENELAM.SN,2021-12-31,6335240000.0,-733055000.0,3469608000.0,-396035000.0,-594750000.0,,
ENI.MI,2018-12-31,25865000000.0,11304000000.0,12544000000.0,4528000000.0,-2637000000.0,13647000000.0,1089000000.0
ENI.MI,2019-12-31,30166000000.0,5283000000.0,11156000000.0,4016000000.0,-5841000000.0,12392000000.0,264000000.0
ENI.MI,2020-12-31,31704000000.0,9211000000.0,7087000000.0,178000000.0,3253000000.0,4822000000.0,12000000.0
ENI.MI,2021-12-31,33131000000.0,13875000000.0,15524000000.0,7625000000.0,-2039000000.0,12861000000.0,207000000.0
ENS,2019-03-31,1036534000.0,923715000.0,624136000.0,127483000.0,346577000.0,197855000.0,1103000.0
ENS,2020-03-31,1224187000.0,962586000.0,595873000.0,151973000.0,62683000.0,253398000.0,2751000.0
ENS,2021-03-31,1068744000.0,1014329000.0,603581000.0,288355000.0,-188724000.0,358375000.0,176000.0
ENTG,2018-12-31,938863000.0,759670000.0,218098000.0,202423000.0,34411000.0,312576000.0,
ENTG,2019-12-31,980311000.0,667964000.0,233274000.0,269943000.0,-126820000.0,382298000.0,
ENTG,2020-12-31,1125513000.0,931631000.0,264771000.0,314922000.0,22149000.0,446674000.0,
ENTG,2021-12-31,997128000.0,934369000.0,347111000.0,189828000.0,-276497000.0,400454000.0,
EOG,2018-12-31,6083262000.0,1329026000.0,1915215000.0,1692133000.0,-839103000.0,7768608000.0,
EOG,2019-12-31,5544808000.0,786351000.0,2001658000.0,1740654000.0,-1513321000.0,8163180000.0,
EOG,2020-12-31,6111494000.0,2402064000.0,1522256000.0,1543083000.0,-359025000.0,5007783000.0,
EOG,2021-12-31,5907000000.0,4542000000.0,2335000000.0,4941000000.0,-3493000000.0,8791000000.0,
EPC,2018-09-30,1296900000.0,234200000.0,226500000.0,202700000.0,-375200000.0,264700000.0,
EPC,2019-09-30,1229200000.0,384800000.0,205600000.0,132600000.0,-63800000.0,190600000.0,
EPC,2020-09-30,1302700000.0,473100000.0,158800000.0,184900000.0,-18700000.0,232600000.0,0.0
EPC,2021-09-30,1318600000.0,598900000.0,150700000.0,172200000.0,-65400000.0,229000000.0,
ERIC-B.ST,2018-12-31,33125000000.0,50253000000.0,51172000000.0,4442000000.0,-4077000000.0,9342000000.0,334000000.0
ERIC-B.ST,2019-12-31,47578000000.0,37095000000.0,43069000000.0,10210000000.0,-6900000000.0,16873000000.0,744000000.0
ERIC-B.ST,2020-12-31,39460000000.0,35475000000.0,42063000000.0,23623000000.0,-12492000000.0,28933000000.0,254000000.0
ERIC-B.ST,2021-12-31,41134000000.0,47853000000.0,45399000000.0,34440000000.0,-9307000000.0,39065000000.0,115000000.0
ESI,2018-12-31,5376000000.0,1339700000.0,382400000.0,-37100000.0,42400000.0,-8700000.0,4200000.0
ESI,2019-12-31,1537100000.0,539600000.0,363900000.0,-20500000.0,-4434100000.0,9200000.0,4600000.0
ESI,2020-12-31,1531900000.0,675600000.0,403400000.0,232500000.0,-123600000.0,261300000.0,1700000.0
